Ref_Date,GEO,COMMODITY,Vector,Coordinate,Value
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Transportation,v15939995,7.15,97.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Transportation,v15939995,7.15,97.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Transportation,v15939995,7.15,96.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Transportation,v15939995,7.15,100.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Transportation,v15939995,7.15,100.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Transportation,v15939995,7.15,96.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Transportation,v15939995,7.15,96.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Transportation,v15939995,7.15,98.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Transportation,v15939995,7.15,98.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Transportation,v15939995,7.15,98.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Transportation,v15939995,7.15,98.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Transportation,v15939995,7.15,98.0
2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Private transportation,v15939996,7.16,96.0
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Private transportation,v15939996,7.16,96.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Private transportation,v15939996,7.16,94.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Private transportation,v15939996,7.16,93.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Private transportation,v15939996,7.16,99.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Private transportation,v15939996,7.16,99.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Private transportation,v15939996,7.16,95.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Private transportation,v15939996,7.16,94.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Private transportation,v15939996,7.16,96.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Private transportation,v15939996,7.16,96.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Private transportation,v15939996,7.16,97.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Private transportation,v15939996,7.16,96.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Private transportation,v15939996,7.16,96.0
2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Purchase of passenger vehicles,v15939997,7.17,101.0
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Purchase of passenger vehicles,v15939997,7.17,102.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Purchase of passenger vehicles,v15939997,7.17,101.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Purchase of passenger vehicles,v15939997,7.17,97.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Purchase of passenger vehicles,v15939997,7.17,103.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Purchase of passenger vehicles,v15939997,7.17,103.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Purchase of passenger vehicles,v15939997,7.17,100.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Purchase of passenger vehicles,v15939997,7.17,102.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Purchase of passenger vehicles,v15939997,7.17,102.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Purchase of passenger vehicles,v15939997,7.17,101.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Purchase of passenger vehicles,v15939997,7.17,99.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Purchase of passenger vehicles,v15939997,7.17,100.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Purchase of passenger vehicles,v15939997,7.17,100.0
2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Gasoline,v15939998,7.18,95.0
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Gasoline,v15939998,7.18,93.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Gasoline,v15939998,7.18,98.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Gasoline,v15939998,7.18,96.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Gasoline,v15939998,7.18,96.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Gasoline,v15939998,7.18,98.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Gasoline,v15939998,7.18,98.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Gasoline,v15939998,7.18,97.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Gasoline,v15939998,7.18,95.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Gasoline,v15939998,7.18,96.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Gasoline,v15939998,7.18,102.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Gasoline,v15939998,7.18,98.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Gasoline,v15939998,7.18,97.0
2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Other private transportation,v15939999,7.19,91.0
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Other private transportation,v15939999,7.19,91.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Other private transportation,v15939999,7.19,84.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Other private transportation,v15939999,7.19,87.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Other private transportation,v15939999,7.19,95.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Other private transportation,v15939999,7.19,95.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Other private transportation,v15939999,7.19,84.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Other private transportation,v15939999,7.19,84.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Other private transportation,v15939999,7.19,90.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Other private transportation,v15939999,7.19,91.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Other private transportation,v15939999,7.19,90.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Other private transportation,v15939999,7.19,88.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Other private transportation,v15939999,7.19,90.0
2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Public transportation,v15940000,7.20,105.0
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Public transportation,v15940000,7.20,104.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Public transportation,v15940000,7.20,116.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Public transportation,v15940000,7.20,112.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Public transportation,v15940000,7.20,110.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Public transportation,v15940000,7.20,111.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Public transportation,v15940000,7.20,110.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Public transportation,v15940000,7.20,108.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Public transportation,v15940000,7.20,110.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Public transportation,v15940000,7.20,110.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Public transportation,v15940000,7.20,108.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Public transportation,v15940000,7.20,110.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Public transportation,v15940000,7.20,110.0
2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health and personal care,v15940001,7.21,105.0
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health and personal care,v15940001,7.21,103.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health and personal care,v15940001,7.21,104.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health and personal care,v15940001,7.21,103.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health and personal care,v15940001,7.21,103.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health and personal care,v15940001,7.21,103.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health and personal care,v15940001,7.21,101.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health and personal care,v15940001,7.21,102.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health and personal care,v15940001,7.21,101.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health and personal care,v15940001,7.21,103.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health and personal care,v15940001,7.21,104.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health and personal care,v15940001,7.21,102.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health and personal care,v15940001,7.21,103.0
2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health care,v15940002,7.22,109.0
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health care,v15940002,7.22,108.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health care,v15940002,7.22,109.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health care,v15940002,7.22,108.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health care,v15940002,7.22,108.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health care,v15940002,7.22,108.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health care,v15940002,7.22,105.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health care,v15940002,7.22,105.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health care,v15940002,7.22,102.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health care,v15940002,7.22,106.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health care,v15940002,7.22,105.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health care,v15940002,7.22,103.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Health care,v15940002,7.22,101.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care,v43975166,7.32,99.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care,v43975166,7.32,99.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care,v43975166,7.32,100.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care,v43975166,7.32,104.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care,v43975166,7.32,102.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care,v43975166,7.32,104.0
2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care supplies and equipment,v15940003,7.23,106.0
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care supplies and equipment,v15940003,7.23,105.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care supplies and equipment,v15940003,7.23,105.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care supplies and equipment,v15940003,7.23,99.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care supplies and equipment,v15940003,7.23,97.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care supplies and equipment,v15940003,7.23,97.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care supplies and equipment,v15940003,7.23,96.0
2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care services,v15940004,7.24,96.0
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care services,v15940004,7.24,87.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care services,v15940004,7.24,93.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care services,v15940004,7.24,97.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care services,v15940004,7.24,99.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care services,v15940004,7.24,99.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Personal care services,v15940004,7.24,101.0
2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec","Recreation, education and reading",v15940005,7.25,109.0
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec","Recreation, education and reading",v15940005,7.25,110.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec","Recreation, education and reading",v15940005,7.25,107.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec","Recreation, education and reading",v15940005,7.25,106.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec","Recreation, education and reading",v15940005,7.25,104.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec","Recreation, education and reading",v15940005,7.25,104.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec","Recreation, education and reading",v15940005,7.25,104.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec","Recreation, education and reading",v15940005,7.25,106.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec","Recreation, education and reading",v15940005,7.25,108.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec","Recreation, education and reading",v15940005,7.25,108.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec","Recreation, education and reading",v15940005,7.25,107.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec","Recreation, education and reading",v15940005,7.25,104.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec","Recreation, education and reading",v15940005,7.25,106.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Recreation,v43975177,7.33,100.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Recreation,v43975177,7.33,103.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Recreation,v43975177,7.33,103.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Recreation,v43975177,7.33,101.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Recreation,v43975177,7.33,99.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Recreation,v43975177,7.33,102.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Education and reading,v43975188,7.34,116.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Education and reading,v43975188,7.34,117.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Education and reading,v43975188,7.34,118.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Education and reading,v43975188,7.34,117.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Education and reading,v43975188,7.34,114.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Education and reading,v43975188,7.34,114.0
2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages and tobacco products,v15940006,7.26,95.0
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages and tobacco products,v15940006,7.26,97.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages and tobacco products,v15940006,7.26,97.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages and tobacco products,v15940006,7.26,96.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages and tobacco products,v15940006,7.26,96.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages and tobacco products,v15940006,7.26,96.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages and tobacco products,v15940006,7.26,96.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages and tobacco products,v15940006,7.26,96.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages and tobacco products,v15940006,7.26,95.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages and tobacco products,v15940006,7.26,95.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages and tobacco products,v15940006,7.26,96.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages and tobacco products,v15940006,7.26,99.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages and tobacco products,v15940006,7.26,99.0
2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages,v15940007,7.27,101.0
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages,v15940007,7.27,100.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages,v15940007,7.27,100.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages,v15940007,7.27,100.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages,v15940007,7.27,101.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages,v15940007,7.27,100.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages,v15940007,7.27,98.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages,v15940007,7.27,99.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages,v15940007,7.27,97.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages,v15940007,7.27,98.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages,v15940007,7.27,97.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages,v15940007,7.27,98.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Alcoholic beverages,v15940007,7.27,98.0
2000,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Tobacco products and smokers' supplies,v15940008,7.28,89.0
2001,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Tobacco products and smokers' supplies,v15940008,7.28,94.0
2002,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Tobacco products and smokers' supplies,v15940008,7.28,94.0
2003,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Tobacco products and smokers' supplies,v15940008,7.28,91.0
2004,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Tobacco products and smokers' supplies,v15940008,7.28,92.0
2005,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Tobacco products and smokers' supplies,v15940008,7.28,92.0
2006,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Tobacco products and smokers' supplies,v15940008,7.28,93.0
2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Tobacco products and smokers' supplies,v15940008,7.28,92.0
2008,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Tobacco products and smokers' supplies,v15940008,7.28,93.0
2009,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Tobacco products and smokers' supplies,v15940008,7.28,92.0
2010,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Tobacco products and smokers' supplies,v15940008,7.28,96.0
2011,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Tobacco products and smokers' supplies,v15940008,7.28,99.0
2012,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Tobacco products and smokers' supplies,v15940008,7.28,100.0
2000,"Toronto, Ontario",All-items,v15940009,8.1,109.0
2001,"Toronto, Ontario",All-items,v15940009,8.1,110.0
2002,"Toronto, Ontario",All-items,v15940009,8.1,110.0
2003,"Toronto, Ontario",All-items,v15940009,8.1,110.0
2004,"Toronto, Ontario",All-items,v15940009,8.1,110.0
2005,"Toronto, Ontario",All-items,v15940009,8.1,110.0
2006,"Toronto, Ontario",All-items,v15940009,8.1,109.0
2007,"Toronto, Ontario",All-items,v15940009,8.1,107.0
2008,"Toronto, Ontario",All-items,v15940009,8.1,107.0
2009,"Toronto, Ontario",All-items,v15940009,8.1,107.0
2010,"Toronto, Ontario",All-items,v15940009,8.1,107.0
2011,"Toronto, Ontario",All-items,v15940009,8.1,107.0
2012,"Toronto, Ontario",All-items,v15940009,8.1,107.0
2000,"Toronto, Ontario",Food,v15940010,8.2,98.0
2001,"Toronto, Ontario",Food,v15940010,8.2,98.0
2002,"Toronto, Ontario",Food,v15940010,8.2,100.0
2003,"Toronto, Ontario",Food,v15940010,8.2,101.0
